Run #1;Run #1;Run #1;Run #1;Run #1;Run #1;Run #1;Run #1;Run #1;Run #1;Run #1
04/12/2019 10:11:55 am;1,15;0,832;0;-0,1;0;0;0;0;0;0
04/12/2019 10:11:55 am;1,2;0,832;-0,01;0;0;0;0;0;0;0
04/12/2019 10:11:55 am;1,25;0,832;-1,66E-04;0,1;0;0;0;0;0;0
04/12/2019 10:11:55 am;1,3;0,832;0;0;0;0;0;0;0;0
04/12/2019 10:11:55 am;1,35;0,832;0;-0,1;0;0;0;0;0;0
04/12/2019 10:11:55 am;1,4;0,832;0;0;0;0;0;0;0;0
04/12/2019 10:11:55 am;1,45;0,832;0;0;0;0;0;0;0;0
04/12/2019 10:11:55 am;1,5;0,832;8,32E-05;0;0;0;0;0;0;0
04/12/2019 10:11:55 am;1,55;0,832;0;-8,30E-04;0;0;0;0;0;0
04/12/2019 10:11:55 am;1,6;0,832;0;0;0;0;0;0;0;0
04/12/2019 10:11:55 am;1,65;0,832;8,32E-05;0;0;0;0;0;0;0
04/12/2019 10:11:55 am;1,7;0,832;0;0;0;0;0;0;0;0
04/12/2019 10:11:55 am;1,75;0,832;0;0;0;0;0;0;0;0
04/12/2019 10:11:55 am;1,8;0,832;0;0;0;0;0;0;0;0
04/12/2019 10:11:55 am;1,85;0,832;-2,50E-04;0,1;0;0;0;0;0;0
04/12/2019 10:11:55 am;1,9;0,832;0,01;0;0;0;0;0;0;0
04/12/2019 10:11:55 am;1,95;0,832;0;-0,1;0;0;0;0;0;0
04/12/2019 10:11:56 am;2;0,832;0;0;0;0;0;0;0;0
04/12/2019 10:11:56 am;2,05;0,832;0;0,1;0;0;0;0;0;0
04/12/2019 10:11:56 am;2,1;0,832;0;-0,1;0;0;0;0;0;0
04/12/2019 10:11:56 am;2,15;0,832;0;-0,1;0;0;0;0;0;0
04/12/2019 10:11:56 am;2,2;0,832;0;0,1;0;0;0;0;0;0
04/12/2019 10:11:56 am;2,25;0,832;0;0,1;0;0;0;0;0;0
04/12/2019 10:11:56 am;2,3;0,832;0;-0,1;0;0;0;0;0;0
04/12/2019 10:11:56 am;2,35;0,832;-0,01;0;0;0;0;0;0;0
04/12/2019 10:11:56 am;2,4;0,832;0;0,1;0;0;0;0;0;0
04/12/2019 10:11:56 am;2,45;0,832;0;8,30E-04;0;0;0;0;0;0
04/12/2019 10:11:56 am;2,5;0,832;0;0;0;0;0;0;0;0
04/12/2019 10:11:56 am;2,55;0,832;0;0;0;0;0;0;0;0
04/12/2019 10:11:56 am;2,6;0,832;1,66E-04;0;0;0;0;0;0;0
04/12/2019 10:11:56 am;2,65;0,832;0;-8,30E-04;0;0;0;0;0;0
04/12/2019 10:11:56 am;2,7;0,832;8,32E-05;0;0;0;0;0;0;0
04/12/2019 10:11:56 am;2,75;0,832;0;-0,1;0;0;0;0;0;0
04/12/2019 10:11:56 am;2,8;0,832;-0,01;0;0;0;0;0;0;0
04/12/2019 10:11:56 am;2,85;0,831;0;0,1;0;0;0;0;0;0
04/12/2019 10:11:56 am;2,9;0,831;0;0;0;0;0;0;0;0
04/12/2019 10:11:56 am;2,95;0,831;8,31E-05;0;0;0;0;0;0;0
04/12/2019 10:11:57 am;3;0,831;0;0;0;0;0;0;0;0
04/12/2019 10:11:57 am;3,05;0,831;0;0;0;0;0;0;0;0
04/12/2019 10:11:57 am;3,1;0,832;0;-0,1;0;0;0;0;0;0
04/12/2019 10:11:57 am;3,15;0,831;0;0;0;0;0;0;0;0
04/12/2019 10:11:57 am;3,2;0,831;0;0,1;0;0;0;0;0;0
04/12/2019 10:11:57 am;3,25;0,832;0,01;-0,1;0;0;0;0;0;0
04/12/2019 10:11:57 am;3,3;0,832;0;0;0;0;0;0;0;0
04/12/2019 10:11:57 am;3,35;0,832;0;0,1;0;0;0;0;0;0
04/12/2019 10:11:57 am;3,4;0,832;0,01;0;0;0;0;0;0;0
04/12/2019 10:11:57 am;3,45;0,832;0;-0,1;0;0;0;0;0;0
04/12/2019 10:11:57 am;3,5;0,832;-1,66E-04;0;0;0;0;0;0;0
04/12/2019 10:11:57 am;3,55;0,832;0;0,1;0;0;0;0;0;0
04/12/2019 10:11:57 am;3,6;0,833;0,01;0;0;0;0;0;0;0
04/12/2019 10:11:57 am;3,65;0,833;-1,67E-04;0;0;0;0;0;0;0
04/12/2019 10:11:57 am;3,7;0,833;0;0;0;0;0;0;0;0
04/12/2019 10:11:57 am;3,75;0,833;0;0;0;0;0;0;0;0
04/12/2019 10:11:57 am;3,8;0,833;0;8,30E-04;0;0;0;0;0;0
04/12/2019 10:11:57 am;3,85;0,833;0;0;0;0;0;0;0;0
04/12/2019 10:11:57 am;3,9;0,833;8,33E-05;-0,1;0;0;0;0;0;0
04/12/2019 10:11:57 am;3,95;0,833;0;0;0;0;0;0;0;0
04/12/2019 10:11:58 am;4;0,833;0;0;0;0;0;0;0;0
04/12/2019 10:11:58 am;4,05;0,833;8,33E-05;0;0;0;0;0;0;0
04/12/2019 10:11:58 am;4,1;0,833;0;-0,1;0;0;0;0;0;0
04/12/2019 10:11:58 am;4,15;0,833;-0,01;0;0;0;0;0;0;0
04/12/2019 10:11:58 am;4,2;0,833;8,33E-05;0;0;0;0;0;0;0
04/12/2019 10:11:58 am;4,25;0,833;0;-0,1;0;0;0;0;0;0
04/12/2019 10:11:58 am;4,3;0,833;-0,01;0;0;0;0;0;0;0
04/12/2019 10:11:58 am;4,35;0,832;0;0,1;0;0;0;0;0;0
04/12/2019 10:11:58 am;4,4;0,832;2,50E-04;0;0;0;0;0;0;0
04/12/2019 10:11:58 am;4,45;0,832;-0,01;-0,1;0;0;0;0;0;0
04/12/2019 10:11:58 am;4,5;0,832;-0,01;0;0;0;0;0;0;0
04/12/2019 10:11:58 am;4,55;0,831;0;0,1;0;0;0;0;0;0
04/12/2019 10:11:58 am;4,6;0,831;2,49E-04;0;0;0;0;0;0;0
04/12/2019 10:11:58 am;4,65;0,831;-0,01;0;0;0;0;0;0;0
04/12/2019 10:11:58 am;4,7;0,831;0;0,1;0;0;0;0;0;0
04/12/2019 10:11:58 am;4,75;0,831;0;0;0;0;0;0;0;0
04/12/2019 10:11:58 am;4,8;0,831;-8,31E-05;-8,30E-04;0;0;0;0;0;0
04/12/2019 10:11:58 am;4,85;0,831;0;0;0;0;0;0;0;0
04/12/2019 10:11:58 am;4,9;0,831;0;0;0;0;0;0;0;0
04/12/2019 10:11:58 am;4,95;0,831;0;0;0;0;0;0;0;0
04/12/2019 10:11:59 am;5;0,831;0,01;0;0;0;0;0;0;0
04/12/2019 10:11:59 am;5,05;0,832;0;0;0;0;0;0;0;0
04/12/2019 10:11:59 am;5,1;0,832;0;0;0;0;0;0;0;0
04/12/2019 10:11:59 am;5,15;0,832;0;0,1;0;0;0;0;0;0
04/12/2019 10:11:59 am;5,2;0,832;0,01;0;0;0;0;0;0;0
04/12/2019 10:11:59 am;5,25;0,833;0,01;-0,1;0;0;0;0;0;0
04/12/2019 10:11:59 am;5,3;0,833;0;0;0;0;0;0;0;0
04/12/2019 10:11:59 am;5,35;0,833;0,01;0,1;0;0;0;0;0;0
04/12/2019 10:11:59 am;5,4;0,833;0,01;-0,1;0;0;0;0;0;0
04/12/2019 10:11:59 am;5,45;0,834;0;0;0;0;0;0;0;0
04/12/2019 10:11:59 am;5,5;0,833;0,01;0,1;0;0;0;0;0;0
04/12/2019 10:11:59 am;5,55;0,834;0,01;0;0;0;0;0;0;0
04/12/2019 10:11:59 am;5,6;0,834;0;-0,1;0;0;0;0;0;0
04/12/2019 10:11:59 am;5,65;0,834;0;0;0;0;0;0;0;0
04/12/2019 10:11:59 am;5,7;0,834;0;0;0;0;0;0;0;0
04/12/2019 10:11:59 am;5,75;0,834;0;-0,1;0;0;0;0;0;0
04/12/2019 10:11:59 am;5,8;0,834;0;0;0;0;0;0;0;0
04/12/2019 10:11:59 am;5,85;0,834;0;0;0;0;0;0;0;0
04/12/2019 10:11:59 am;5,9;0,834;2,50E-04;-0,1;0;0;0;0;0;0
04/12/2019 10:11:59 am;5,95;0,834;-0,01;0;0;0;0;0;0;0
04/12/2019 10:12:00 am;6;0,834;0;0;0;0;0;0;0;0
04/12/2019 10:12:00 am;6,05;0,834;0;0;0;0;0;0;0;0
04/12/2019 10:12:00 am;6,1;0,833;-0,01;0;0;0;0;0;0;0
04/12/2019 10:12:00 am;6,15;0,833;-0,01;0;0;0;0;0;0;0
04/12/2019 10:12:00 am;6,2;0,833;0;0;0;0;0;0;0;0
04/12/2019 10:12:00 am;6,25;0,833;0;0;0;0;0;0;0;0
04/12/2019 10:12:00 am;6,3;0,832;-0,01;0;0;0;0;0;0;0
04/12/2019 10:12:00 am;6,35;0,832;8,33E-05;0;0;0;0;0;0;0
04/12/2019 10:12:00 am;6,4;0,832;0;-0,1;0;0;0;0;0;0
04/12/2019 10:12:00 am;6,45;0,832;-0,01;0;0;0;0;0;0;0
04/12/2019 10:12:00 am;6,5;0,832;0;0,1;0;0;0;0;0;0
04/12/2019 10:12:00 am;6,55;0,832;0;-0,1;0;0;0;0;0;0
04/12/2019 10:12:00 am;6,6;0,832;0;0;0;0;0;0;0;0
04/12/2019 10:12:00 am;6,65;0,832;0;0,1;0;0;0;0;0;0
04/12/2019 10:12:00 am;6,7;0,832;0,01;0,1;0;0;0;0;0;0
04/12/2019 10:12:00 am;6,75;0,832;0,01;-0,1;0;0;0;0;0;0
04/12/2019 10:12:00 am;6,8;0,832;0;0;0;0;0;0;0;0
04/12/2019 10:12:00 am;6,85;0,832;0;0,1;0;0;0;0;0;0
04/12/2019 10:12:00 am;6,9;0,833;0,01;0;0;0;0;0;0;0
04/12/2019 10:12:00 am;6,95;0,833;0;0;0;0;0;0;0;0
04/12/2019 10:12:01 am;7;0,833;0;0;0;0;0;0;0;0
04/12/2019 10:12:01 am;7,05;0,833;0,01;0;0;0;0;0;0;0
04/12/2019 10:12:01 am;7,1;0,834;0;0;0;0;0;0;0;0
04/12/2019 10:12:01 am;7,15;0,834;0;0;0;0;0;0;0;0
04/12/2019 10:12:01 am;7,2;0,834;0;0;0;0;0;0;0;0
04/12/2019 10:12:01 am;7,25;0,834;0,01;0;0;0;0;0;0;0
04/12/2019 10:12:01 am;7,3;0,834;0;0;0;0;0;0;0;0
04/12/2019 10:12:01 am;7,35;0,834;0;0;0;0;0;0;0;0
04/12/2019 10:12:01 am;7,4;0,835;0;-0,1;0;0;0;0;0;0
04/12/2019 10:12:01 am;7,45;0,834;0;0;0;0;0;0;0;0
04/12/2019 10:12:01 am;7,5;0,834;0;0;0;0;0;0;0;0
04/12/2019 10:12:01 am;7,55;0,835;0;-0,1;0;0;0;0;0;0
04/12/2019 10:12:01 am;7,6;0,835;0;-0,1;0;0;0;0;0;0
04/12/2019 10:12:01 am;7,65;0,834;0;0;0;0;0;0;0;0
04/12/2019 10:12:01 am;7,7;0,834;0;0;0;0;0;0;0;0
04/12/2019 10:12:01 am;7,75;0,834;2,50E-04;-0,1;0;0;0;0;0;0
04/12/2019 10:12:01 am;7,8;0,834;-0,01;0;0;0;0;0;0;0
04/12/2019 10:12:01 am;7,85;0,834;0;0,1;0;0;0;0;0;0
04/12/2019 10:12:01 am;7,9;0,834;2,50E-04;0;0;0;0;0;0;0
04/12/2019 10:12:01 am;7,95;0,834;-0,01;0;0;0;0;0;0;0
04/12/2019 10:12:02 am;8;0,834;0;0,1;0;0;0;0;0;0
04/12/2019 10:12:02 am;8,05;0,834;0;0;0;0;0;0;0;0
04/12/2019 10:12:02 am;8,1;0,834;0;-0,1;0;0;0;0;0;0
04/12/2019 10:12:02 am;8,15;0,834;-0,01;0;0;0;0;0;0;0
04/12/2019 10:12:02 am;8,2;0,833;-1,67E-04;0,1;0;0;0;0;0;0
04/12/2019 10:12:02 am;8,25;0,834;0;0;0;0;0;0;0;0
04/12/2019 10:12:02 am;8,3;0,834;0;0;0;0;0;0;0;0
04/12/2019 10:12:02 am;8,35;0,833;-8,34E-05;0;0;0;0;0;0;0
04/12/2019 10:12:02 am;8,4;0,834;0;-8,30E-04;0;0;0;0;0;0
04/12/2019 10:12:02 am;8,45;0,834;-1,67E-04;0;0;0;0;0;0;0
04/12/2019 10:12:02 am;8,5;0,833;0;0;0;0;0;0;0;0
04/12/2019 10:12:02 am;8,55;0,834;0;0;0;0;0;0;0;0
04/12/2019 10:12:02 am;8,6;0,834;0;0;0;0;0;0;0;0
04/12/2019 10:12:02 am;8,65;0,834;-1,67E-04;0;0;0;0;0;0;0
04/12/2019 10:12:02 am;8,7;0,834;0;0;0;0;0;0;0;0
04/12/2019 10:12:02 am;8,75;0,834;0;-0,1;0;0;0;0;0;0
04/12/2019 10:12:02 am;8,8;0,834;0;0;0;0;0;0;0;0
04/12/2019 10:12:02 am;8,85;0,834;0;0,1;0;0;0;0;0;0
04/12/2019 10:12:02 am;8,9;0,834;0;-0,1;0;0;0;0;0;0
04/12/2019 10:12:02 am;8,95;0,834;0;-0,1;0;0;0;0;0;0
04/12/2019 10:12:03 am;9;0,834;0;0;0;0;0;0;0;0
04/12/2019 10:12:03 am;9,05;0,834;0;0,1;0;0;0;0;0;0
04/12/2019 10:12:03 am;9,1;0,834;0;-0,1;0;0;0;0;0;0
04/12/2019 10:12:03 am;9,15;0,834;0;0;0;0;0;0;0;0
04/12/2019 10:12:03 am;9,2;0,834;-8,34E-05;0,1;0;0;0;0;0;0
04/12/2019 10:12:03 am;9,25;0,834;0;0;0;0;0;0;0;0
04/12/2019 10:12:03 am;9,3;0,834;0;0;0;0;0;0;0;0
04/12/2019 10:12:03 am;9,35;0,834;0;0;0;0;0;0;0;0
04/12/2019 10:12:03 am;9,4;0,834;1,67E-04;0;0;0;0;0;0;0
04/12/2019 10:12:03 am;9,45;0,834;0;0;0;0;0;0;0;0
04/12/2019 10:12:03 am;9,5;0,834;0;0;0;0;0;0;0;0
04/12/2019 10:12:03 am;9,55;0,834;0;0;0;0;0;0;0;0
04/12/2019 10:12:03 am;9,6;0,834;8,34E-05;0;0;0;0;0;0;0
04/12/2019 10:12:03 am;9,65;0,834;0;0;0;0;0;0;0;0
04/12/2019 10:12:03 am;9,7;0,834;0;0;0;0;0;0;0;0
04/12/2019 10:12:03 am;9,75;0,834;8,34E-05;0;0;0;0;0;0;0
04/12/2019 10:12:03 am;9,8;0,834;0;0;0;0;0;0;0;0
04/12/2019 10:12:03 am;9,85;0,834;0;0,1;0;0;0;0;0;0
04/12/2019 10:12:03 am;9,9;0,834;0;-0,1;0;0;0;0;0;0
04/12/2019 10:12:03 am;9,95;0,834;0;-0,1;0;0;0;0;0;0
04/12/2019 10:12:04 am;10;0,834;0;0,1;0;0;0;0;0;0
04/12/2019 10:12:04 am;10,05;0,834;0,01;0,1;0;0;0;0;0;0
04/12/2019 10:12:04 am;10,1;0,834;0;-0,1;0;0;0;0;0;0
04/12/2019 10:12:04 am;10,15;0,834;0;0;0;0;0;0;0;0
04/12/2019 10:12:04 am;10,2;0,834;0;0,1;0;0;0;0;0;0
04/12/2019 10:12:04 am;10,25;0,835;0;-0,1;0;0;0;0;0;0
04/12/2019 10:12:04 am;10,3;0,835;0;0;0;0;0;0;0;0
04/12/2019 10:12:04 am;10,35;0,834;0;0,1;0;0;0;0;0;0
04/12/2019 10:12:04 am;10,4;0,835;0;0;0;0;0;0;0;0
04/12/2019 10:12:04 am;10,45;0,835;0;-0,1;0;0;0;0;0;0
04/12/2019 10:12:04 am;10,5;0,835;0;0;0;0;0;0;0;0
04/12/2019 10:12:04 am;10,55;0,834;0;0;0;0;0;0;0;0
04/12/2019 10:12:04 am;10,6;0,835;1,67E-04;0;0;0;0;0;0;0
04/12/2019 10:12:04 am;10,65;0,834;0;0;0;0;0;0;0;0
04/12/2019 10:12:04 am;10,7;0,834;0;0;0;0;0;0;0;0
04/12/2019 10:12:04 am;10,75;0,834;1,67E-04;0;0;0;0;0;0;0
04/12/2019 10:12:04 am;10,8;0,834;0;0;0;0;0;0;0;0
04/12/2019 10:12:04 am;10,85;0,834;0;0;0;0;0;0;0;0
04/12/2019 10:12:04 am;10,9;0,834;0;0;0;0;0;0;0;0
04/12/2019 10:12:04 am;10,95;0,834;-0,01;0;0;0;0;0;0;0
04/12/2019 10:12:05 am;11;0,834;0;0,1;0;0;0;0;0;0
04/12/2019 10:12:05 am;11,05;0,833;0;0;0;0;0;0;0;0
04/12/2019 10:12:05 am;11,1;0,834;1,67E-04;0;0;0;0;0;0;0
04/12/2019 10:12:05 am;11,15;0,833;0;0;0;0;0;0;0;0
04/12/2019 10:12:05 am;11,2;0,833;0;0;0;0;0;0;0;0
04/12/2019 10:12:05 am;11,25;0,833;8,33E-05;0;0;0;0;0;0;0
04/12/2019 10:12:05 am;11,3;0,833;0;0;0;0;0;0;0;0
04/12/2019 10:12:05 am;11,35;0,833;0;0,1;0;0;0;0;0;0
04/12/2019 10:12:05 am;11,4;0,834;0;-0,1;0;0;0;0;0;0
04/12/2019 10:12:05 am;11,45;0,834;0;-0,1;0;0;0;0;0;0
04/12/2019 10:12:05 am;11,5;0,833;0;0,1;0;0;0;0;0;0
04/12/2019 10:12:05 am;11,55;0,833;0,01;0,1;0;0;0;0;0;0
04/12/2019 10:12:05 am;11,6;0,834;0;-0,1;0;0;0;0;0;0
04/12/2019 10:12:05 am;11,65;0,834;0;0;0;0;0;0;0;0
04/12/2019 10:12:05 am;11,7;0,834;0,01;0,1;0;0;0;0;0;0
04/12/2019 10:12:05 am;11,75;0,834;0,01;-0,1;0;0;0;0;0;0
04/12/2019 10:12:05 am;11,8;0,834;8,34E-05;-0,1;0;0;0;0;0;0
04/12/2019 10:12:05 am;11,85;0,834;0;0;0;0;0;0;0;0
04/12/2019 10:12:05 am;11,9;0,834;0;0,1;0;0;0;0;0;0
04/12/2019 10:12:05 am;11,95;0,835;0;-0,1;0;0;0;0;0;0
04/12/2019 10:12:06 am;12;0,834;0;0;0;0;0;0;0;0
04/12/2019 10:12:06 am;12,05;0,834;0;0;0;0;0;0;0;0
04/12/2019 10:12:06 am;12,1;0,835;0;0;0;0;0;0;0;0
04/12/2019 10:12:06 am;12,15;0,835;0;0;0;0;0;0;0;0
04/12/2019 10:12:06 am;12,2;0,834;0;0;0;0;0;0;0;0
04/12/2019 10:12:06 am;12,25;0,835;1,67E-04;0;0;0;0;0;0;0
04/12/2019 10:12:06 am;12,3;0,834;0;-0,1;0;0;0;0;0;0
04/12/2019 10:12:06 am;12,35;0,834;-0,01;0;0;0;0;0;0;0
04/12/2019 10:12:06 am;12,4;0,834;0;0;0;0;0;0;0;0
04/12/2019 10:12:06 am;12,45;0,834;0;0;0;0;0;0;0;0
04/12/2019 10:12:06 am;12,5;0,834;-0,01;0;0;0;0;0;0;0
04/12/2019 10:12:06 am;12,55;0,834;8,34E-05;0;0;0;0;0;0;0
04/12/2019 10:12:06 am;12,6;0,834;0;-0,1;0;0;0;0;0;0
04/12/2019 10:12:06 am;12,65;0,833;-0,01;0;0;0;0;0;0;0
04/12/2019 10:12:06 am;12,7;0,833;0;0,1;0;0;0;0;0;0
04/12/2019 10:12:06 am;12,75;0,833;2,50E-04;-0,1;0;0;5,236;0;0;0,125
04/12/2019 10:12:06 am;12,8;0,833;-0,01;-0,1;0;0,524;12,217;0;0,012;0,292
04/12/2019 10:12:06 am;12,85;0,833;-0,01;0,1;0,052;1,222;8,727;0,0012;0,029;0,208
04/12/2019 10:12:06 am;12,9;0,833;0;0,1;0,122;1,396;0;0,0029;0,033;0
04/12/2019 10:12:06 am;12,95;0,833;3,33E-04;-0,1;0,192;1,222;-1,745;0,0046;0,029;-0,042
04/12/2019 10:12:07 am;13;0,833;-0,01;-0,1;0,244;1,222;1,745;0,0058;0,029;0,042
04/12/2019 10:12:07 am;13,05;0,832;-0,01;0;0,314;1,396;-6,66E-15;0,0075;0,033;0
04/12/2019 10:12:07 am;13,1;0,832;-0,01;-0,1;0,384;1,222;-3,491;0,0092;0,029;-0,083
04/12/2019 10:12:07 am;13,15;0,832;-0,02;-0,1;0,436;1,047;-3,491;0,0104;0,025;-0,083
04/12/2019 10:12:07 am;13,2;0,831;-0,02;0;0,489;0,873;-3,491;0,0117;0,021;-0,083
04/12/2019 10:12:07 am;13,25;0,83;-0,02;0;0,524;0,698;-1,745;0,0125;0,017;-0,042
04/12/2019 10:12:07 am;13,3;0,829;-0,02;-0,1;0,559;0,698;5,55E-15;0,0133;0,017;0
04/12/2019 10:12:07 am;13,35;0,828;-0,03;-0,1;0,593;0,698;1,12E-13;0,0142;0,017;2,78E-15
04/12/2019 10:12:07 am;13,4;0,826;-0,03;0;0,628;0,698;-1,745;0,015;0,017;-0,042
04/12/2019 10:12:07 am;13,45;0,825;-0,03;-0,1;0,663;0,524;-3,491;0,0158;0,013;-0,083
04/12/2019 10:12:07 am;13,5;0,824;-0,03;0;0,681;0,349;-1,745;0,0163;0,008;-0,042
04/12/2019 10:12:07 am;13,55;0,822;-0,03;0,1;0,698;0,349;-1,745;0,0167;0,008;-0,042
04/12/2019 10:12:07 am;13,6;0,821;-0,02;-8,10E-04;0,716;0,175;-1,745;0,0171;0,004;-0,042
04/12/2019 10:12:07 am;13,65;0,82;-0,03;0;0,716;0,175;-1,11E-14;0,0171;0,004;0
04/12/2019 10:12:07 am;13,7;0,818;-0,02;0,1;0,733;0,175;-1,745;0,0175;0,004;-0,042
04/12/2019 10:12:07 am;13,75;0,817;-0,02;0,1;0,733;0;-1,745;0,0175;0;-0,042
04/12/2019 10:12:07 am;13,8;0,817;-0,01;0,1;0,733;0;0;0,0175;0;0
04/12/2019 10:12:07 am;13,85;0,816;-0,01;0,1;0,733;0;0;0,0175;0;0
04/12/2019 10:12:07 am;13,9;0,816;0;0,1;0,733;0;0;0,0175;0;0
04/12/2019 10:12:07 am;13,95;0,816;0;0;0,733;0;-1,745;0,0175;0;-0,042
04/12/2019 10:12:08 am;14;0,816;0;0,1;0,733;-0,175;-3,491;0,0175;-0,004;-0,083
04/12/2019 10:12:08 am;14,05;0,816;0,01;0,2;0,716;-0,349;-1,745;0,0171;-0,008;-0,042
04/12/2019 10:12:08 am;14,1;0,817;0,02;0,1;0,698;-0,349;1,745;0,0167;-0,008;0,042
04/12/2019 10:12:08 am;14,15;0,818;0,02;0;0,681;-0,175;1,745;0,0163;-0,004;0,042
04/12/2019 10:12:08 am;14,2;0,819;0,02;0,1;0,681;-0,175;-1,745;0,0163;-0,004;-0,042
04/12/2019 10:12:08 am;14,25;0,82;0,03;0,1;0,663;-0,349;-1,745;0,0158;-0,008;-0,042
04/12/2019 10:12:08 am;14,3;0,822;0,03;0;0,646;-0,349;0;0,0154;-0,008;1,74E-16
04/12/2019 10:12:08 am;14,35;0,823;0,03;0;0,628;-0,349;-7,27E-14;0,015;-0,008;-1,65E-15
04/12/2019 10:12:08 am;14,4;0,824;0,03;0,1;0,611;-0,349;-1,745;0,0146;-0,008;-0,042
04/12/2019 10:12:08 am;14,45;0,826;0,03;0;0,593;-0,524;0;0,0142;-0,013;0
04/12/2019 10:12:08 am;14,5;0,827;0,03;-0,1;0,559;-0,349;3,491;0,0133;-0,008;0,083
04/12/2019 10:12:08 am;14,55;0,829;0,02;0;0,559;-0,175;0;0,0133;-0,004;0
04/12/2019 10:12:08 am;14,6;0,829;0,02;0;0,541;-0,349;-4,19E-14;0,0129;-0,008;-9,11E-16
04/12/2019 10:12:08 am;14,65;0,831;0,02;-0,1;0,524;-0,175;3,491;0,0125;-0,004;0,083
04/12/2019 10:12:08 am;14,7;0,832;0,01;-0,1;0,524;0;1,745;0,0125;0;0,042
04/12/2019 10:12:08 am;14,75;0,832;0,01;-0,1;0,524;0;0;0,0125;0;0
04/12/2019 10:12:08 am;14,8;0,832;0;-0,1;0,524;0;0;0,0125;0;0
04/12/2019 10:12:08 am;14,85;0,832;-0,01;-0,1;0,524;0;0;0,0125;0;0
04/12/2019 10:12:08 am;14,9;0,832;0;-0,1;0,524;0;0;0,0125;0;0
04/12/2019 10:12:08 am;14,95;0,832;-0,01;-0,2;0,524;0;0;0,0125;0;0
04/12/2019 10:12:09 am;15;0,831;-0,02;-0,1;0,524;0;0;0,0125;0;0
04/12/2019 10:12:09 am;15,05;0,83;-0,02;8,20E-04;0,524;0;0;0,0125;0;0
04/12/2019 10:12:09 am;15,1;0,828;-0,02;0;0,524;0;0;0,0125;0;0
04/12/2019 10:12:09 am;15,15;0,827;-0,03;-0,1;0,524;0;0;0,0125;0;0
04/12/2019 10:12:09 am;15,2;0,826;-0,03;0;0,524;0;0;0,0125;0;0
04/12/2019 10:12:09 am;15,25;0,824;-0,03;0;0,524;0;0;0,0125;0;0
04/12/2019 10:12:09 am;15,3;0,823;-0,03;-8,20E-04;0,524;0;0;0,0125;0;0
04/12/2019 10:12:09 am;15,35;0,822;-0,03;0;0,524;0;0;0,0125;0;0
04/12/2019 10:12:09 am;15,4;0,821;-0,02;0,1;0,524;0;0;0,0125;0;0
04/12/2019 10:12:09 am;15,45;0,819;-0,02;0,1;0,524;0;0;0,0125;0;0
04/12/2019 10:12:09 am;15,5;0,819;-0,01;0,1;0,524;0;0;0,0125;0;0
04/12/2019 10:12:09 am;15,55;0,818;-0,01;0,1;0,524;0;0;0,0125;0;0
04/12/2019 10:12:09 am;15,6;0,818;0;0,1;0,524;0;0;0,0125;0;0
04/12/2019 10:12:09 am;15,65;0,818;0;0;0,524;0;0;0,0125;0;0
04/12/2019 10:12:09 am;15,7;0,818;0;0,1;0,524;0;0;0,0125;0;0
04/12/2019 10:12:09 am;15,75;0,818;0,01;0,1;0,524;0;0;0,0125;0;0
